edition_id,feature_id,source_id,source_revision,source_name,value
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1700,m_classifier,exec_awrqk5,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Arithmetic::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Commercial Mathematics::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Military Engineering::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Construction::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Practical Geometry::primary
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Surveying::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Perspective::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cartography::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Architecture::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Gnomonics & Horology::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Astronomy::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Cosmography::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Geography::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Construction::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Instrument Use::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Mechanics::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Theoretical Mathematics::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Navigation::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Music Theory::unrelated
Amsterdam_1700b,m_classifier,exec_k20e4n,6a0d47e3-f472-4b63-a6f5-67c693a0adf9,llm,Trigonometry::unrelated
