edition_id,feature_id,feature_name,source_id,source_revision,source_name,value,properties
Cologne_1602,audience,Intended Audience,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,GERMANAM,
Cologne_1602,base_content,Base Content,exec_8ukutx,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,"EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI ELEMENTA, LIBRIS XV",
Cologne_1602,bound_with,Bound With - Description,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,decimussextus liber,
Cologne_1602,bound_with,Bound With - Description,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,decimusseptimus,
Cologne_1602,bound_with,Bound With - Description,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,decimusoctauus,
Cologne_1602,bound_with_minimal,Bound With - Minimal,exec_8ukutx,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,decimussextus liber,
Cologne_1602,bound_with_minimal,Bound With - Minimal,exec_8ukutx,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,decimusseptimus,
Cologne_1602,bound_with_minimal,Bound With - Minimal,exec_8ukutx,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,decimusoctauus,
Cologne_1602,content_description,Base Content Description,exec_8ukutx,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,"AD GERMANAM GEOMETRIAE INTELLIGENTIAM, E DIVERSIS LAPSIBVS TEMPORIS INIVRIA CONTRACTIS RESTITUTA, ADIMPLETIS PRAETER
MAIORVM SPEM, QUAE HACTEnus deerant, solidorum regu-larium conferentijs ac inscriptionibus",
Cologne_1602,dedicatee_name,Dedication,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,CAROLVM IX. CHRISTIANISSIMVM GALLIARVM REGEM,
Cologne_1602,description_of_euclid,Euclid Description,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,MEGARENSIS MATHEMATICI CLARISSIMI,
Cologne_1602,destination_language,Destination Language,exec_8ukutx,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,GERMANAM,
Cologne_1602,edition_details,Edition Statement,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,E DIVERSIS LAPSIBVS TEMPORIS INIVRIA CONTRACTIS RESTITUTA,
Cologne_1602,edition_details,Edition Statement,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,"Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti",
Cologne_1602,editor_description,Adapter Description,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,D,
Cologne_1602,editor_name,Adapter Attribution,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,FRANCISCO FLVSSATE CAN-DALLA,
Cologne_1602,educational_authorities_references,Other Educational Authorities,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Cologne_1602,elements_designation,Elements Designation,exec_8ukutx,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,"EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI ELEMENTA, LIBRIS XV",
Cologne_1602,enriched_with,Enriched With,exec_8ukutx,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,solidorum regu-larium conferentijs ac inscriptionibus,
Cologne_1602,enriched_with,Enriched With,exec_8ukutx,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,"de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis",
Cologne_1602,enriched_with,Enriched With,exec_8ukutx,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,solidorum regularium sibi inuicem inscriptorum collationibus,
Cologne_1602,institutions,Institutions,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,,
Cologne_1602,origin_language,Explicit Language References,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Cologne_1602,printing_privilege,Publishing Privileges,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Cologne_1602,references_to_euclid,Euclid References,exec_8ukutx,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,EVCLIDIS,
Cologne_1607,date_in_imprint,Date in Imprint,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,M. D. CVII,
Cologne_1607,location_in_imprint,Place in Imprint,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,COLONIAE,
Cologne_1607,publisher_in_imprint,Publisher in Imprint,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Apud Gosuinum Cholinum,
Cologne_1607,action_verbs,Verbs,exec_ffbugw,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,ACCESSIT,
Cologne_1607,action_verbs,Verbs,exec_ffbugw,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,collati,
Cologne_1607,action_verbs,Verbs,exec_ffbugw,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,emendati,
Cologne_1607,action_verbs,Verbs,exec_ffbugw,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,aucti,
Cologne_1607,audience,Intended Audience,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Cologne_1607,base_content,Base Content,exec_ffbugw,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,EVCLIDIS ELEMENTORVM LIBRI XV,
Cologne_1607,bound_with,Bound With - Description,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,"LIBER XVI. DE QVINQVE SOLIDORVM REGVLARIVM inter se com-
paratione",
Cologne_1607,bound_with_minimal,Bound With - Minimal,exec_ffbugw,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,LIBER XVI. DE QVINQVE SOLIDORVM REGVLARIVM,
Cologne_1607,content_description,Base Content Description,exec_ffbugw,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,,
Cologne_1607,dedicatee_name,Dedication,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Cologne_1607,description_of_euclid,Euclid Description,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Cologne_1607,destination_language,Destination Language,exec_ffbugw,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Cologne_1607,edition_details,Edition Statement,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,,
Cologne_1607,editor_description,Adapter Description,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,ij è Societ. IESV,
Cologne_1607,editor_name,Adapter Attribution,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,CHRISTOphori Clauij,
Cologne_1607,educational_authorities_references,Other Educational Authorities,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Cologne_1607,elements_designation,Elements Designation,exec_ffbugw,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,EVCLIDIS ELEMENTORVM LIBRI XV,
Cologne_1607,enriched_with,Enriched With,exec_ffbugw,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,"AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti",
Cologne_1607,institutions,Institutions,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,Societ. IESV,
Cologne_1607,origin_language,Explicit Language References,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Cologne_1607,printing_privilege,Publishing Privileges,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Cologne_1607,references_to_euclid,Euclid References,exec_ffbugw,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,EVCLIDIS,
Cologne_1612,date_in_imprint,Date in Imprint,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,M. D. CXII,
Cologne_1612,location_in_imprint,Place in Imprint,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,COLONIAE Apud Gosuinum Cholinum,
Cologne_1612,publisher_in_imprint,Publisher in Imprint,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,,
Cologne_1612,action_verbs,Verbs,exec_hxgeuz,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,,
Cologne_1612,audience,Intended Audience,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Cologne_1612,base_content,Base Content,exec_hxgeuz,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,EVCLIDIS ELEMENTORVM LIBRI XV,
Cologne_1612,bound_with,Bound With - Description,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,,
Cologne_1612,bound_with_minimal,Bound With - Minimal,exec_hxgeuz,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,,
Cologne_1612,content_description,Base Content Description,exec_hxgeuz,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,"QVIBVS, CVM AD OMNEM MATHEMATICAE SCIENTIAE PARTEM, TVM AD
QVAMLIbet Geometriæ tractationem facilis comparatur aditus",
Cologne_1612,dedicatee_name,Dedication,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Cologne_1612,description_of_euclid,Euclid Description,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Cologne_1612,destination_language,Destination Language,exec_hxgeuz,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Cologne_1612,edition_details,Edition Statement,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,,
Cologne_1612,editor_description,Adapter Description,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,,
Cologne_1612,editor_name,Adapter Attribution,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,,
Cologne_1612,educational_authorities_references,Other Educational Authorities,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Cologne_1612,elements_designation,Elements Designation,exec_hxgeuz,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,EVCLIDIS ELEMENTORVM LIBRI XV,
Cologne_1612,enriched_with,Enriched With,exec_hxgeuz,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Cologne_1612,institutions,Institutions,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,,
Cologne_1612,origin_language,Explicit Language References,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Cologne_1612,printing_privilege,Publishing Privileges,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Cologne_1612,references_to_euclid,Euclid References,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,EVCLIDIS,
Cologne_1612,references_to_euclid,Euclid References,exec_hxgeuz,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,EVCLIDIS ELEMENTORVM,
Cologne_1627,date_in_imprint,Date in Imprint,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,M. DC. XXVII,
Cologne_1627,location_in_imprint,Place in Imprint,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,COLONIAE,
Cologne_1627,publisher_in_imprint,Publisher in Imprint,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Apud Petrum Cholinum,
Cologne_1627,action_verbs,Verbs,exec_oib413,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,collati,
Cologne_1627,action_verbs,Verbs,exec_oib413,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,emendati,
Cologne_1627,action_verbs,Verbs,exec_oib413,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,aucti,
Cologne_1627,audience,Intended Audience,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Cologne_1627,base_content,Base Content,exec_oib413,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,EVCLIDIS ELEMENTORVM LIBRI XV,
Cologne_1627,bound_with,Bound With - Description,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,LIBER XVI. DE QVINque solidorum Regularium inter se comparatione,
Cologne_1627,bound_with_minimal,Bound With - Minimal,exec_oib413,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,DE QVINque solidorum Regularium inter se comparatione,
Cologne_1627,content_description,Base Content Description,exec_oib413,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,,
Cologne_1627,dedicatee_name,Dedication,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Cologne_1627,description_of_euclid,Euclid Description,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Cologne_1627,destination_language,Destination Language,exec_oib413,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Cologne_1627,edition_details,Edition Statement,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,hac postrema editione,
Cologne_1627,editor_description,Adapter Description,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,,
Cologne_1627,editor_name,Adapter Attribution,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,,
Cologne_1627,educational_authorities_references,Other Educational Authorities,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Cologne_1627,elements_designation,Elements Designation,exec_oib413,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,EVCLIDIS ELEMENTORVM LIBRI XV,
Cologne_1627,enriched_with,Enriched With,exec_oib413,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,AD EXEMPLARIA,
Cologne_1627,institutions,Institutions,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,Societ. IESV,
Cologne_1627,origin_language,Explicit Language References,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Cologne_1627,printing_privilege,Publishing Privileges,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Cologne_1627,references_to_euclid,Euclid References,exec_oib413,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,EVCLIDIS,
Douai_1620,date_in_imprint,Date in Imprint,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,1620,
Douai_1620,location_in_imprint,Place in Imprint,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,DVACI,
Douai_1620,publisher_in_imprint,Publisher in Imprint,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Typis BALTAZARIS BELLERI sub Circino Aureo,
Douai_1620,action_verbs,Verbs,exec_cqza7n,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,accommodauit,
Douai_1620,audience,Intended Audience,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Douai_1620,base_content,Base Content,exec_cqza7n,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,EVCLIDIS ELEMENTORVM LIBRI SEX PRIORES,
Douai_1620,bound_with,Bound With - Description,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,,
Douai_1620,bound_with_minimal,Bound With - Minimal,exec_cqza7n,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,,
Douai_1620,content_description,Base Content Description,exec_cqza7n,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,"Quorum
demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum",
Douai_1620,dedicatee_name,Dedication,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Douai_1620,description_of_euclid,Euclid Description,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Douai_1620,destination_language,Destination Language,exec_cqza7n,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Douai_1620,edition_details,Edition Statement,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,,
Douai_1620,editor_description,Adapter Description,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,Montensis è Societate IESV,
Douai_1620,editor_name,Adapter Attribution,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,CAROLVS MALAPERTIVS,
Douai_1620,educational_authorities_references,Other Educational Authorities,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Douai_1620,elements_designation,Elements Designation,exec_cqza7n,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,EVCLIDIS ELEMENTORVM LIBRI SEX PRIORES,
Douai_1620,enriched_with,Enriched With,exec_cqza7n,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,"Quorum demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum",
Douai_1620,institutions,Institutions,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,Societate IESV,
Douai_1620,origin_language,Explicit Language References,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Douai_1620,printing_privilege,Publishing Privileges,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Douai_1620,references_to_euclid,Euclid References,exec_cqza7n,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,EVCLIDIS,
Douai_1625,date_in_imprint,Date in Imprint,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,1625,
Douai_1625,location_in_imprint,Place in Imprint,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,DVACI,
Douai_1625,publisher_in_imprint,Publisher in Imprint,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,"Typis BALTAZARIS BELLERI, sub Circino aureo",
Douai_1625,action_verbs,Verbs,exec_spewd9,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,accommodauit,
Douai_1625,audience,Intended Audience,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Douai_1625,base_content,Base Content,exec_spewd9,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,Euclidis ELEMENTORVM LIBRI SEX PRIORES,
Douai_1625,bound_with,Bound With - Description,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,,
Douai_1625,bound_with_minimal,Bound With - Minimal,exec_spewd9,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,,
Douai_1625,content_description,Base Content Description,exec_spewd9,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,"Quorum demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum",
Douai_1625,dedicatee_name,Dedication,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Douai_1625,description_of_euclid,Euclid Description,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Douai_1625,destination_language,Destination Language,exec_spewd9,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Douai_1625,edition_details,Edition Statement,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,Editio altera emendatior,
Douai_1625,editor_description,Adapter Description,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,Montensis è Societate IESV,
Douai_1625,editor_name,Adapter Attribution,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,CAROLVS MALAPERTIVS,
Douai_1625,educational_authorities_references,Other Educational Authorities,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Douai_1625,elements_designation,Elements Designation,exec_spewd9,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,Euclidis ELEMENTORVM LIBRI SEX PRIORES,
Douai_1625,enriched_with,Enriched With,exec_spewd9,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Douai_1625,institutions,Institutions,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,Societate IESV,
Douai_1625,origin_language,Explicit Language References,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Douai_1625,printing_privilege,Publishing Privileges,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Douai_1625,references_to_euclid,Euclid References,exec_spewd9,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,Euclidis,
Douai_1633,date_in_imprint,Date in Imprint,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,1633,
Douai_1633,location_in_imprint,Place in Imprint,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,,
Douai_1633,publisher_in_imprint,Publisher in Imprint,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Typis BALTAZARIS BELLERI,
Douai_1633,action_verbs,Verbs,exec_wlinqp,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,accommodauit,
Douai_1633,audience,Intended Audience,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,,
Douai_1633,base_content,Base Content,exec_wlinqp,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,Euclidis ELEMENTORVM LIBRI SEX PRIORES,
Douai_1633,bound_with,Bound With - Description,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,,
Douai_1633,bound_with_minimal,Bound With - Minimal,exec_wlinqp,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,,
Douai_1633,content_description,Base Content Description,exec_wlinqp,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,"demonstrationes tum alibi sparsim, tum maximè libro quinto ad facil-iorem captum",
Douai_1633,dedicatee_name,Dedication,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,,
Douai_1633,description_of_euclid,Euclid Description,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Douai_1633,destination_language,Destination Language,exec_wlinqp,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Douai_1633,edition_details,Edition Statement,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,Editio altera emendatior,
Douai_1633,editor_description,Adapter Description,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,Montensis è Societate IESV,
Douai_1633,editor_name,Adapter Attribution,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,CAROLVS MALAPERTIVS,
Douai_1633,educational_authorities_references,Other Educational Authorities,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Douai_1633,elements_designation,Elements Designation,exec_wlinqp,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,Euclidis ELEMENTORVM LIBRI SEX PRIORES,
Douai_1633,enriched_with,Enriched With,exec_wlinqp,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,demonstrationes,
Douai_1633,institutions,Institutions,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,Societate IESV,
Douai_1633,origin_language,Explicit Language References,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Douai_1633,printing_privilege,Publishing Privileges,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Douai_1633,references_to_euclid,Euclid References,exec_wlinqp,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,Euclidis,
Ferrara_1628,date_in_imprint,Date in Imprint,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,1628,
Ferrara_1628,location_in_imprint,Place in Imprint,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,Ferrariae,
Ferrara_1628,publisher_in_imprint,Publisher in Imprint,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Catharini Doini,
Ferrara_1628,publisher_in_imprint,Publisher in Imprint,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a712,llm,Franciscum Succium Superiorum,
Ferrara_1628,action_verbs,Verbs,exec_ayce4s,9e1d8f80-7c1a-4b7d-a001-000000000006,llm,,
Ferrara_1628,audience,Intended Audience,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a715,llm,Ad PerIllm. et Eccum,
Ferrara_1628,base_content,Base Content,exec_ayce4s,9e1d8f80-7c1a-4b7d-a001-000000000001,llm,EVCLIDIS ELEMENTORVM Libri VI,
Ferrara_1628,bound_with,Bound With - Description,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a718,llm,,
Ferrara_1628,bound_with_minimal,Bound With - Minimal,exec_ayce4s,b58a2f9b-dc7d-459f-8953-4c3cf08aa114,llm,,
Ferrara_1628,content_description,Base Content Description,exec_ayce4s,9e1d8f80-7c1a-4b7d-a001-000000000007,llm,,
Ferrara_1628,dedicatee_name,Dedication,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a717,llm,D.D. Ioannem Libiolam Philosophu¯ . ac Medicum. insignum,
Ferrara_1628,description_of_euclid,Euclid Description,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a721,llm,,
Ferrara_1628,destination_language,Destination Language,exec_ayce4s,e4d1ac46-54a8-4f86-8c7a-2c1d5cf9a101,llm,,
Ferrara_1628,edition_details,Edition Statement,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a720,llm,,
Ferrara_1628,editor_description,Adapter Description,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a703,llm,,
Ferrara_1628,editor_name,Adapter Attribution,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a701,llm,,
Ferrara_1628,educational_authorities_references,Other Educational Authorities,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a716,llm,,
Ferrara_1628,elements_designation,Elements Designation,exec_ayce4s,9e1d8f80-7c1a-4b7d-a001-000000000002,llm,EVCLIDIS ELEMENTORVM Libri VI,
Ferrara_1628,enriched_with,Enriched With,exec_ayce4s,9e1d8f80-7c1a-4b7d-a001-000000000008,llm,,
Ferrara_1628,institutions,Institutions,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a714,llm,,
Ferrara_1628,origin_language,Explicit Language References,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a710,llm,,
Ferrara_1628,printing_privilege,Publishing Privileges,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a723,llm,,
Ferrara_1628,references_to_euclid,Euclid References,exec_ayce4s,8c74a0d1-b4d5-4b90-8b44-0a6771c2a713,llm,EVCLIDIS,
Florence_1690,date_in_imprint,Date in Imprint,exec_88thfm,8c74a0d1-b4d5-4b90-8b44-0a6771c2a719,llm,1690,
Florence_1690,location_in_imprint,Place in Imprint,exec_88thfm,8c74a0d1-b4d5-4b90-8b44-0a6771c2a711,llm,IN FIRENZE,
